name,sku,price,salePrice,stockQuantity,status,isFeatured,categories,images,description,shortDescription
"2022 World Series Championship Ring - Houston Astros - October, 2022","WS122",45,,100,PUBLISHED,false,"Champions By Year > 2022,League > MLB - Major League Baseball > AL West Division > Houston Astros,Teams > Houston Astros (MLB),Your City > Houston Pro Teams,Championships/Finals > World Series Championship Rings","https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_7572.png,https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_7573.png,https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_7574.png","Winning their second championship in franchise history, the 2022 ring features a rounded square face with the Astros star logo. Incorporating a rectangular-shaped clear stone-filled “H” over an orange stone-filled and gold and diamond-encrusted star, against a circular clear stone-filled backing with a bright royal-blue stone-filled square border. Following the outer edgers of this, a clear stone-filled border is seen with “WORLD CHAMPIONS” engraved against gold panels at the top and bottom of the ring face. One shoulder is engraved “VALDEZ” (starting pitcher, key Game 2 and postseason performer) above raised stadium details, two red circular stones, and his jersey number (59) set within circular gold stones. The opposite shoulder includes “2022” outlined in circular silver stones set against gold backing surrounding a large gold-detailed depiction of a championship trophy with a large circular clear stone in the centre of the middle of the top of the trophy. A yellow star is seen on the left, and a blue star is seen on the right of the trophy imagery. More engraved season details are displayed within the inside of the ring. Gold highlights contrast with the diamond-heavy face, emphasizing the modern championship style. Player names vary across versions.","<strong>League</strong>: Major League Baseball (American League) \n<strong>Series</strong> <strong>Result</strong>: Houston Astros defeated Philadelphia Phillies (4–2) \n<strong>Series</strong> <strong>Standout</strong>: Jeremy Peña — Shortstop (World Series MVP); key contributors: Framber Valdez, Yordan Álvarez \n \nThe Astros secured their second World Series title, highlighted by dominant pitching and a combined no-hitter in Game 4. Framber Valdez, whose name appears on this ring, delivered one of the most dominant pitching performances of the series in Game 2, throwing 6.1 innings while allowing just one run, helping shift momentum back to Houston. Jeremy Peña became the first rookie position player to win the title of World Series MVP, while Yordan Álvarez’s towering Game 6 home run provided the decisive blow. The Astros also recorded only the second combined no-hitter in World Series history in Game 4, a rare and historic pitching achievement. The franchise began as the Houston Colt .45s (1962–1964) before becoming the Astros in 1965 to reflect Houston’s space-age identity, and this victory marked their second championship."
"2010 World Series Championship Ring - San Fransisco Giants - October, 2010","WS110",35,,100,PUBLISHED,false,"Champions By Year > 2010,League > MLB - Major League Baseball > NL West Division > San Fransisco Giants,Teams > San Fransisco Giants (MLB),Your City > San Fransisco Pro Teams,Championships/Finals > World Series Championship Rings","https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6451.png,https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6452.png,https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6453.png","Featuring a clean and modern look, the 2010 San Francisco Giants World Series ring uses a silver-toned rounded-square face with a large “SF” logo formed from clear stones, set against small silver dotted-pattern in a small circle, with ""WORLD CHAMPIONS"" engraved in a circular border around it, and then another border of groups of small circular clear stones. One shoulder displays “BOCHY” (manager) engraved across the bottom of a championship trophy design, with a large diamond set at the top of the trophy within a sunken rectangular panel where all details are raised in silver. The opposite shoulder shows “2010” at the top with the Golden Gate Bridge running through the centre of the panel, also set in raised silver detailing within the recessed panel. Both sides have minimal additional decoration, emphasizing the clean silver design and creating contrast with the sparkling, detailed face. Originally founded in 1883 as the New York Gothams before becoming the Giants in 1885 and relocating to San Francisco in 1958, this championship marked their first title in San Francisco.","<p data-start=""1821"" data-end=""2092""><strong data-start=""1821"" data-end=""1845"">League and division:</strong> Major League Baseball (National League West)<br data-start=""1890"" data-end=""1893"" /><strong data-start=""1893"" data-end=""1911"">Series Result:</strong> San Francisco Giants defeated Texas Rangers (4–1)<br data-start=""1961"" data-end=""1964"" /><strong data-start=""1964"" data-end=""1984"">Series Standout:</strong> Edgar Rentería — Shortstop (World Series MVP); key contributors: Tim Lincecum, Buster Posey, Brian Wilson</p> \n<p data-start=""2094"" data-end=""2531"">Breaking a 56-year championship drought dating back to their 1954 title, the 2010 San Francisco Giants captured their first championship since moving to San Francisco. Manager Bruce Bochy played a crucial role after taking over in 2006, building a pitching-focused roster that led to championships in 2010, 2012, and 2014. Tim Lincecum dominated on the mound, while Edgar Rentería delivered key home runs including the Game 5 clincher.</p>"
"2012 World Series Championship Ring - San Fransisco Giants - October, 2012","WS112",35,,100,PUBLISHED,false,"Champions By Year > 2012,League > MLB - Major League Baseball > NL West Division > San Fransisco Giants,Teams > San Fransisco Giants (MLB),Your City > San Fransisco Pro Teams,Championships/Finals > World Series Championship Rings","https://youbethechamp.com.au/wp-content/uploads/2026/02/IMG_8088.png,https://youbethechamp.com.au/wp-content/uploads/2026/02/IMG_8089.png,https://youbethechamp.com.au/wp-content/uploads/2026/02/IMG_8090.png","Celebrating their second title in three seasons, the 2012 San Francisco Giants World Series ring features a silver-toned rounded-square face filled with small round clear stones, centred with the interlocking “SF” logo formed from stones and outlined in dark detailing. “WORLD” appears at the top and “CHAMPIONS” at the bottom, with rectangular vertical stone borders running along both sides of the face. One shoulder is engraved “POSEY” (catcher) at the top above a stadium graphic and ""2012"". The opposite side has the series score “4–0,” referencing the Giants’ sweep of Detroit, along with other postseason game scores. Both shoulders use textured dark backgrounds with raised silver elements, creating contrast with the bright, stone-heavy face.","<p data-start=""47"" data-end=""325""><strong data-start=""47"" data-end=""71"">League and division:</strong> Major League Baseball (National League West)<br data-start=""116"" data-end=""119"" /><strong data-start=""119"" data-end=""137"">Series Result:</strong> San Francisco Giants defeated Detroit Tigers (4–0)<br data-start=""188"" data-end=""191"" data-is-only-node="""" /><strong data-start=""191"" data-end=""211"">Series Standout:</strong> Pablo Sandoval — Third Baseman (World Series MVP); key contributors: Buster Posey, Madison Bumgarner, Matt Cain</p> \n<p data-start=""327"" data-end=""779"">Completing a dominant postseason run, the 2012 San Francisco Giants swept the Detroit Tigers to secure their second championship in three seasons. Pablo Sandoval hit three home runs in Game 1 and batted .500 for the series, while Buster Posey provided leadership behind the plate and Madison Bumgarner delivered key pitching performances. The Giants outscored Detroit 16–6 across the four games, reinforcing their pitching-first championship formula.</p>"
"2014 World Series Championship Ring - San Francisco Giants - October, 2014","WS114",35,,100,PUBLISHED,false,"Champions By Year > 2014,League > MLB - Major League Baseball > NL West Division > San Fransisco Giants,Teams > San Fransisco Giants (MLB),Your City > San Fransisco Pro Teams,Championships/Finals > World Series Championship Rings","https://youbethechamp.com.au/wp-content/uploads/2026/02/IMG_8091.png,https://youbethechamp.com.au/wp-content/uploads/2026/02/IMG_8092.png,https://youbethechamp.com.au/wp-content/uploads/2026/02/IMG_8093.png,https://youbethechamp.com.au/wp-content/uploads/2026/02/IMG_8094.png","<span style=""font-weight: 400;"">Marking their third championship in five seasons, the 2014 San Francisco Giants World Series ring features a silver-toned rounded-square face with a gold-outlined “SF” logo formed from clear stones and set against a field of smaller stones. Large circular stones sit around the top and bottom white enamel borders of the face, with “WORLD” and “CHAMPIONS” engraved in white against black enamel along the outer left and right edges of the border. One shoulder is engraved “BUMGARNER” in silver (starting pitcher) at the top above a stylised stadium graphic in gold set against a black background, with “40” referencing his jersey number. The opposite shoulder displays three championship trophies in silver and gold arranged to represent the 2010, 2012 and 2014 titles, with “2014” engraved along the bottom of the panel. Post season scores are engraved on the inside of the ring.</span>","<b>League and division:</b><span style=""font-weight: 400;""> Major League Baseball (National League West)</span><span style=""font-weight: 400;""> \n</span><b>Series Result:</b><span style=""font-weight: 400;""> San Francisco Giants defeated Kansas City Royals (4–3)</span><span style=""font-weight: 400;""> \n</span><b>Series Standout:</b><span style=""font-weight: 400;""> Madison Bumgarner — Pitcher (World Series MVP); key contributors: Buster Posey, Pablo Sandoval, Hunter Pence</span> \n \n<span style=""font-weight: 400;"">Winning their third championship in five seasons, the 2014 San Francisco Giants secured another title behind Madison Bumgarner’s historic postseason performance. Bumgarner threw a complete-game shutout in Game 5 and recorded a five-inning save in Game 7, finishing the series with a 0.43 ERA. The Giants outlasted Kansas City in a tightly contested seven-game series.</span>"
"NBA Finals Series Championship Ring 2025 - Oklahoma City Thunder - June 2025","NF125",45,,100,PUBLISHED,false,"Champions By Year > 2025,Championships/Finals > NBA Finals Championship Rings,Your City > Oklahoma City Pro Teams,League > NBA - National Basketball Association > WC Northwest > Oklahoma City Thunder,Teams > Oklahoma City Thunder (NBA)","https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6593.png,https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6594.png,https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6595.png,https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6592.png,https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6597.png","",""
"NBA Finals Series Championship Ring 2024 - Boston Celtics - June 2024","NF124",45,,100,PUBLISHED,false,"Champions By Year > 2024,League > NBA - National Basketball Association > EC Atlantic > Boston Celtics,Teams > Boston Celtics (NBA),Your City > Boston Pro Teams,Championships/Finals > NBA Finals Championship Rings","https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6698.png,https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6699.png,https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6700.png,https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6701.png,https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6702.png","",""
"NBA Finals Series Championship Ring 2023 - Denver Nuggets - June 2023","NF123",48,,100,PUBLISHED,false,"Champions By Year > 2023,League > NBA - National Basketball Association > WC Northwest > Denver Nuggets,Teams > Denver Nuggets (NBA),Your City > Denver Pro Teams,Championships/Finals > NBA Finals Championship Rings","https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6792.png,https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6793.png,https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6794.png,https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6795.png","",""
"NBA Finals Series Championship Ring 2022 - Golden State Warriors - June 2022","NF122",40,,100,PUBLISHED,false,"Champions By Year > 2022,League > NBA - National Basketball Association > WC Pacific > Golden State Warriors,Teams > Golden State Warriors (NBA),Championships/Finals > NBA Finals Championship Rings,Your City > San Fransisco Pro Teams,All Time Greats > Steph Curry (NBA)","https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_7668.png,https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_7669.png,https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_7671.png,https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_7670.png","",""
"NBA Finals Series Championship Ring 2021 - Milwaukee Bucks - July 2021","NF121",40,,100,PUBLISHED,false,"Champions By Year > 2021,League > NBA - National Basketball Association > EC Central > Milwaukee Bucks,Teams > Milwaukee Bucks (NBA),Your City > Milwaukee Pro Teams,Championships/Finals > NBA Finals Championship Rings","https://youbethechamp.com.au/wp-content/uploads/2026/02/IMG_8138.png,https://youbethechamp.com.au/wp-content/uploads/2026/02/IMG_8139.png,https://youbethechamp.com.au/wp-content/uploads/2026/02/IMG_8140.png,https://youbethechamp.com.au/wp-content/uploads/2026/02/IMG_8141.png","",""
"NBA Finals Series Championship Ring 2020 - Los Angeles Lakers - September 2020","NF120",40,,100,PUBLISHED,false,"Champions By Year > 2020,All Time Greats > Lebron James (NBA),League > NBA - National Basketball Association > WC Pacific > Los Angeles Lakers,Teams > Los Angeles Lakers (NBA),Your City > Los Angeles Pro Teams,Championships/Finals > NBA Finals Championship Rings","https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6641.png,https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6642.png,https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6643.png","",""
"NBA Finals Series Championship Ring 2019 - Toronto Raptors - May-June 2019","NF119",40,,100,PUBLISHED,false,"Champions By Year > 2019,Championships/Finals > NBA Finals Championship Rings,Your City > Toronto Pro Teams,League > NBA - National Basketball Association > EC Atlantic > Toronto Raptors,Teams > Toronto Raptors (NBA)","https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6680.png,https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6681-1.png,https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6682.png","",""
"NBA Finals Series Championship Ring 2018 - Golden State Warriors - May-June 2018","NF118",40,,100,PUBLISHED,false,"Champions By Year > 2018,League > NBA - National Basketball Association > WC Pacific > Golden State Warriors,Teams > Golden State Warriors (NBA),All Time Greats > Kevin Durant (NBA),Championships/Finals > NBA Finals Championship Rings,Your City > San Fransisco Pro Teams,All Time Greats > Steph Curry (NBA)","https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6433.png,https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6435.png,https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6434.png","",""
"NBA Finals Series Championship Ring 2017 - Golden State Warriors - June 2017","NF117",40,,100,PUBLISHED,false,"Champions By Year > 2017,League > NBA - National Basketball Association > WC Pacific > Golden State Warriors,Teams > Golden State Warriors (NBA),All Time Greats > Kevin Durant (NBA),Championships/Finals > NBA Finals Championship Rings,Your City > San Fransisco Pro Teams,All Time Greats > Steph Curry (NBA)","https://youbethechamp.com.au/wp-content/uploads/2026/02/IMG_7761.png,https://youbethechamp.com.au/wp-content/uploads/2026/02/IMG_7763.png,https://youbethechamp.com.au/wp-content/uploads/2026/02/IMG_7762.png","",""
"NBA Finals Series Championship Ring 2016 - Cleveland Cavaliers - June 2016","NF116",40,,100,PUBLISHED,false,"Champions By Year > 2016,League > NBA - National Basketball Association > EC Central > Cleveland Cavaliers,Teams > Cleveland Cavaliers (NBA),Your City > Cleveland Pro Teams,All Time Greats > Lebron James (NBA),Championships/Finals > NBA Finals Championship Rings","https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6805.png,https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6807.png,https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6806.png","",""
"NBA Finals Series Championship Ring 2015 - Golden State Warriors - June 2015","NF115",35,,100,PUBLISHED,false,"Champions By Year > 2015,League > NBA - National Basketball Association > WC Pacific > Golden State Warriors,Teams > Golden State Warriors (NBA),Championships/Finals > NBA Finals Championship Rings,Your City > San Fransisco Pro Teams,All Time Greats > Steph Curry (NBA)","https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_7030.png,https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_7031.png,https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_7032.png","",""
"NBA Finals Series Championship Ring 2014 - San Antonio Spurs - June 2014","NF114",35,,100,PUBLISHED,false,"Champions By Year > 2014,Championships/Finals > NBA Finals Championship Rings,Your City > San Antonio Pro Teams,League > NBA - National Basketball Association > WC Southwest > San Antonio Spurs,Teams > San Antonio Spurs (NBA),All Time Greats > Tim Duncan (NBA)","https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6662.png,https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6663.png,https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6664.png","",""
"NBA Finals Series Championship Ring 2013 - Miami Heat - June 2013","NF113",35,,100,PUBLISHED,false,"Champions By Year > 2013,All Time Greats > Dwayne Wade (NBA),League,All Time Greats > Lebron James (NBA),League > NBA - National Basketball Association > WC Pacific > Los Angeles Lakers,Teams > Miami Heat (NBA),Your City > Miami Pro Teams,Championships/Finals > NBA Finals Championship Rings","https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6604.png,https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6605.png,https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6606.png","",""
"NBA Finals Series Championship Ring 2012 - Miami Heat - June 2012","NF112",35,,100,PUBLISHED,false,"Champions By Year > 2012,All Time Greats > Dwayne Wade (NBA),All Time Greats > Lebron James (NBA),League > NBA - National Basketball Association > EC Southeast > Miami Heat,Teams > Miami Heat (NBA),Your City > Miami Pro Teams,Championships/Finals > NBA Finals Championship Rings","https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6601.png,https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6602.png,https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6603.png","",""
"NBA Finals Series Championship Ring 2011 - Dallas Mavericks - May-June 2011","NF111",35,,100,PUBLISHED,false,"Champions By Year > 2011,League > NBA - National Basketball Association > WC Southwest > Dallas Mavericks,Teams > Dallas Mavericks (NBA),Your City > Dallas Pro Teams,All Time Greats > Dirk Nowitzski (NBA),Championships/Finals > NBA Finals Championship Rings","https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6540.png,https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6541.png,https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6542.png","",""
"NBA Finals Series Championship Ring 2010 - Los Angeles Lakers - June 2010","NF110",35,,100,PUBLISHED,false,"Champions By Year > 2010,All Time Greats > Kobe Bryant (NBA),League > NBA - National Basketball Association > WC Pacific > Los Angeles Lakers,Teams > Los Angeles Lakers (NBA),Your City > Los Angeles Pro Teams,Championships/Finals > NBA Finals Championship Rings","https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6525.png,https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6527.png,https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6526.png","",""
"NBA Finals Series Championship Ring 2009 - Los Angeles Lakers - June 2009","NF109",35,,100,PUBLISHED,false,"Champions By Year > 2009,All Time Greats > Kobe Bryant (NBA),League > NBA - National Basketball Association > WC Pacific > Los Angeles Lakers,Teams > Los Angeles Lakers (NBA),Your City > Los Angeles Pro Teams,Championships/Finals > NBA Finals Championship Rings","https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6522.png,https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6523.png,https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6524.png","",""
"NBA Finals Series Championship Ring 2008 - Boston Celtics - June 2008","NF108",35,,100,PUBLISHED,false,"Champions By Year > 2008,League > NBA - National Basketball Association > EC Atlantic > Boston Celtics,Teams > Boston Celtics (NBA),Your City > Boston Pro Teams,All Time Greats > Kevin Garnett (NBA),Championships/Finals > NBA Finals Championship Rings","https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6802.png,https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6803.png,https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6804.png","",""
"NBA Finals Series Championship Ring 2007 - San Antonio Spurs - June 2007","NF107",35,,100,PUBLISHED,false,"Champions By Year > 2007,Championships/Finals > NBA Finals Championship Rings,Your City > San Antonio Pro Teams,League > NBA - National Basketball Association > WC Southwest > San Antonio Spurs,Teams > San Antonio Spurs (NBA),All Time Greats > Tim Duncan (NBA)","https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6659.png,https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6660.png,https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6661.png","",""
"NBA Finals Series Championship Ring 2006 - Miami Heat - June 2006","NF106",35,,100,PUBLISHED,false,"Champions By Year > 2006,All Time Greats > Dwayne Wade (NBA),League > NBA - National Basketball Association > EC Southeast > Miami Heat,Teams > Miami Heat (NBA),Your City > Miami Pro Teams,Championships/Finals > NBA Finals Championship Rings,All Time Greats > Shaq O'Neal (NBA)","https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6598.png,https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6599.png,https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6600.png","",""
"NBA Finals Series Championship Ring 2005 - San Antonio Spurs - June 2005","NF105",35,,100,PUBLISHED,false,"Champions By Year > 2005,Championships/Finals > NBA Finals Championship Rings,Your City > San Antonio Pro Teams,League > NBA - National Basketball Association > WC Southwest > San Antonio Spurs,Teams > San Antonio Spurs (NBA),All Time Greats > Tim Duncan (NBA)","https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6656.png,https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6658.png,https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6657.png","",""
"NBA Finals Series Championship Ring 2004 - Detroit Pistons - June 2004","NF104",35,,100,PUBLISHED,false,"Champions By Year > 2004,League > NBA - National Basketball Association > EC Central > Detroit Pistons,Teams > Detroit Pistons (NBA),Your City > Detroit Pro Teams,Championships/Finals > NBA Finals Championship Rings","https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6546.png,https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6547.png,https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6542.png","",""
"NBA Finals Series Championship Ring 2003 - San Antonio Spurs - June 2003","NF103",35,,100,PUBLISHED,false,"Champions By Year > 2003,All Time Greats > David Robinson (NBA),Championships/Finals > NBA Finals Championship Rings,Your City > San Antonio Pro Teams,League > NBA - National Basketball Association > WC Southwest > San Antonio Spurs,Teams > San Antonio Spurs (NBA),All Time Greats > Tim Duncan (NBA)","https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6653.png,https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6654.png,https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6655.png","",""
"NBA Finals Series Championship Ring 2002 - Los Angeles Lakers - June 2002","NF102",35,,100,PUBLISHED,false,"Champions By Year > 2002,All Time Greats > Kobe Bryant (NBA),League > NBA - National Basketball Association > WC Pacific > Los Angeles Lakers,Teams > Los Angeles Lakers (NBA),Your City > Los Angeles Pro Teams,Championships/Finals > NBA Finals Championship Rings,All Time Greats > Shaq O'Neal (NBA)","https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6516.png,https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6517.png,https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6518.png","",""
"NBA Finals Series Championship Ring 2001 - Los Angeles Lakers - June 2001","NF101",35,,100,PUBLISHED,false,"Champions By Year > 2001,All Time Greats > Kobe Bryant (NBA),League > NBA - National Basketball Association > WC Pacific > Los Angeles Lakers,Teams > Los Angeles Lakers (NBA),Your City > Los Angeles Pro Teams,Championships/Finals > NBA Finals Championship Rings,All Time Greats > Shaq O'Neal (NBA)","https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6513.png,https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6514.png,https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6515.png","",""
"NBA Finals Series Championship Ring 2000 - Los Angeles Lakers - June 2000","NF100",35,,100,PUBLISHED,false,"Champions By Year > 2000,All Time Greats > Kobe Bryant (NBA),League > NBA - National Basketball Association > WC Pacific > Los Angeles Lakers,Teams > Los Angeles Lakers (NBA),Your City > Los Angeles Pro Teams,Championships/Finals > NBA Finals Championship Rings,All Time Greats > Shaq O'Neal (NBA)","https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6510.png,https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6511.png,https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6512.png","",""
"NBA Finals Series Championship Ring 1999 - San Antonio Spurs - June 1999","NF099",35,,100,PUBLISHED,false,"Champions By Year > 1999,All Time Greats > David Robinson (NBA),Championships/Finals > NBA Finals Championship Rings,Your City > San Antonio Pro Teams,League > NBA - National Basketball Association > WC Southwest > San Antonio Spurs,Teams > San Antonio Spurs (NBA),All Time Greats > Tim Duncan (NBA)","https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6650.png,https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6651.png,https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6652.png","",""
"NBA Finals Series Championship Ring 1998 - Chicago Bulls - June 1998 - MICHAEL JORDAN RING 6","NF098",35,,100,PUBLISHED,false,"Champions By Year > 1998,League > NBA - National Basketball Association > EC Central > Chicago Bulls,Teams > Chicago Bulls (NBA),Your City > Chicago Pro Teams,All Time Greats > Michael Jordan (NBA),Championships/Finals > NBA Finals Championship Rings,All Time Greats > Scottie Pippen (NBA)","https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6404.png,https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6406.png,https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6405.png","",""
"NBA Finals Series Championship Ring 1997 - Chicago Bulls - June 1997 - MICHAEL JORDAN RING 5","NF097",35,,100,PUBLISHED,false,"Champions By Year > 1997,League > NBA - National Basketball Association > EC Central > Chicago Bulls,Teams > Chicago Bulls (NBA),Your City > Chicago Pro Teams,All Time Greats > Michael Jordan (NBA),Championships/Finals > NBA Finals Championship Rings,All Time Greats > Scottie Pippen (NBA)","https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6430.png,https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6431.png,https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6432.png","",""
"NBA Finals Series Championship Ring 1996 - Chicago Bulls - June 1996 - MICHAEL JORDAN RING 4","NF096",35,,100,PUBLISHED,false,"Champions By Year > 1996,League > NBA - National Basketball Association > EC Central > Chicago Bulls,Teams > Chicago Bulls (NBA),Your City > Chicago Pro Teams,All Time Greats > Michael Jordan (NBA),Championships/Finals > NBA Finals Championship Rings,All Time Greats > Scottie Pippen (NBA)","https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_7101.jpeg,https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_7102.jpeg,https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_7103.jpeg","",""
